Approved,12_27_2019_03_18_38_PM,12381,2019-12-21,A5dfeaac9a1660,001,EPIB,nrg_residential,IB,Alex_James,Snyder,78565 Taylor Allen St.,Washington,OH,20059,,DKE Elec,e4293f7,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_18_42_PM,12413,2019-12-21,A5dfeb53416c71,001,EPIB,nrg_residential,IB,Alex_Donna,Romero,639069 Eric Russell St.,Washington,OH,20506,,DKE Elec,4f212a1,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_18_45_PM,12453,2019-12-21,A5dfec8b46af31,001,EPIB,nrg_residential,IB,Alex_Clayton,Aguirre,576499 Jonathan Franklin St.,Washington,OH,20403,,DKE Elec,cef14f5,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_18_48_PM,12457,2019-12-21,A5dfec912b5ec8,001,EPIB,nrg_residential,IB,Alex_Cynthia,Boyd,458507 Hannah Gonzalez St.,Washington,OH,20017,,DKE Elec,2d0bc2b,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_18_52_PM,12459,2019-12-21,A5dfec93247a1e,001,EPIB,nrg_residential,IB,Alex_Richard,Miller,485818 Brett Martinez St.,Washington,OH,20017,,DKE Elec,4c1558a,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_18_55_PM,12461,2019-12-21,A5dfec97e71e54,001,EPIB,nrg_residential,IB,Alex_James,Ramos,661961 Julia Noble St.,Washington,OH,20071,,DKE Elec,91b7160,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_18_58_PM,12465,2019-12-21,A5dfeca5ca1536,001,EPIB,nrg_residential,IB,Alex_Alexander,Johnson,691928 Deborah Kelley St.,Washington,OH,20033,,DKE Elec,7735fc3,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_19_02_PM,12469,2019-12-21,A5dfeca8c614fe,001,EPIB,nrg_residential,IB,Alex_Blake,Davis,939385 Mary Watson St.,Washington,OH,20528,,DKE Elec,a7468d0,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_19_05_PM,12471,2019-12-21,A5dfecb18678f7,001,EPIB,nrg_residential,IB,Alex_Catherine,Carr,544286 Carla Roth St.,Washington,OH,20389,,DKE Elec,339b2bc,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_19_09_PM,12475,2019-12-21,A5dfecb73524bf,001,EPIB,nrg_residential,IB,Alex_Carol,Frank,776322 Christine Elliott St.,Washington,OH,20468,,DKE Elec,8df2744,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_19_12_PM,12477,2019-12-21,A5dfecc2d6da41,001,EPIB,nrg_residential,IB,Alex_Amanda,Mendez,508405 Joseph Cox St.,Washington Navy Yard,OH,20391,,DKE Elec,4959b15,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_19_15_PM,12481,2019-12-21,A5dfecce99f723,001,EPIB,nrg_residential,IB,Alex_John,Mercado,694113 Nicholas Long St.,Washington,OH,20559,,DKE Elec,023dca1,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_19_19_PM,12483,2019-12-21,A5dfecd360bdd5,001,EPIB,nrg_residential,IB,Alex_Fred,Wolf,264335 William Rowe St.,Washington,OH,20049,,DKE Elec,4fe35b5,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_19_22_PM,12487,2019-12-21,A5dfecda202475,001,EPIB,nrg_residential,IB,Alex_James,Quinn,389466 Deanna Callahan St.,Washington,OH,20534,,DKE Elec,bc90689,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_19_25_PM,12493,2019-12-21,A5dfece4cd045e,001,EPIB,nrg_residential,IB,Alex_Hannah,Mcguire,694049 Kerri Moore St.,Washington,OH,20435,,CEI,652d3ab,ama,03BF52E1-51DC,OUTBOUND
Approved,12_27_2019_03_19_29_PM,12495,2019-12-21,A5dfed0bd32125,001,EPIB,nrg_residential,IB,Alex_Michael,Adams,218763 Stephanie Harrison St.,Toledo,OH,43682,,DKE Elec,d8b4ed9,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_19_32_PM,12497,2019-12-21,A5dfed0deb7ceb,001,EPIB,nrg_residential,IB,Alex_Kayla,Richard,768610 Sarah Lawson St.,Cincinnati,OH,45246,,DKE Elec,f938747,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_19_35_PM,12499,2019-12-21,A5dfed21f06f77,001,EPIB,nrg_residential,IB,Alex_Katherine,Pacheco,359579 Michael Johnson St.,New Riegel,OH,44853,,DKE Elec,39e7b20,ama,g464d512e147045e,OUTBOUND
Approved,12_27_2019_03_19_38_PM,12563,2019-12-22,A5dffa7b507cea,001,EPIB,energyplus,IB,Alex_Sharon,Flores,371950 Anthony Griffin St.,Township Of Washingt,NJ,07876,,PSEG,d283754,ama,,OUTBOUND
Approved,12_27_2019_03_19_42_PM,12567,2019-12-22,A5dffa7ec1614d,001,EPIB,energyplus,IB,Alex_Vincent,Flores,462308 Christine Hudson St.,Jobstown,NJ,08248,,PSEG,0af22c6,ama,,OUTBOUND
Approved,12_27_2019_03_19_45_PM,12575,2019-12-22,A5dffa8896caa1,001,EPIB,energyplus,IB,Alex_Joan,Gonzalez,313218 Tammy Gallegos St.,Harford,PA,18823,,DUQ,a680325,ama,,OUTBOUND
Approved,12_27_2019_03_19_49_PM,12579,2019-12-22,A5dffa8dbc2414,001,EPIB,energyplus,IB,Alex_Cynthia,Brooks,165207 Courtney Davis St.,Newark,NJ,07544,,RECO,fa6fe60,ama,,OUTBOUND
Approved,12_27_2019_03_19_52_PM,12589,2019-12-22,A5dffa97def636,001,EPIB,energyplus,IB,Alex_Rebecca,Wood,717037 Angela Morris MD St.,Lenoxville,PA,18441,,MetEd,9c2a9be,ama,,OUTBOUND
Approved,12_27_2019_03_19_55_PM,13105,2019-12-22,A5dffdfdf1076b,001,EPIB,nrg_residential,IB,Alex_John,Conley,116427 Timothy Richardson St.,Hilliards,PA,16040,,PECO,f99c105,ama,g702b8d8fb0d51f4,OUTBOUND
Approved,12_27_2019_03_19_59_PM,13107,2019-12-22,A5dffe00179468,001,EPIB,nrg_residential,IB,Alex_Justin,Montgomery,853942 Brian Allison St.,Polk,PA,16342,,Penelec,1c80340,ama,g11d117b6ec4eb86,OUTBOUND
Approved,12_27_2019_03_20_02_PM,13109,2019-12-22,A5dffe0245440e,001,EPIB,nrg_residential,IB,Alex_Jason,Diaz,689751 Jason Peterson St.,Avonmore,PA,15618,,PPL,3f042c5,ama,gb41d589c63f7303,OUTBOUND
Approved,12_27_2019_10_27_40_PM,4529,2019-12-06,A5deac12939ca4,001,EPIB,energyplus,IB,ts_1,ComEd,41150 N Westlake Ave,Antioch,IL,60002,,ComEd,453756d,ama,,OUTBOUND
Approved,12_27_2019_10_27_42_PM,4531,2019-12-06,A5deac17e53ecf,001,EPIB,energyplus,IB,ts_1,ComEd,41150 N Westlake Ave,Antioch,IL,60002,,ComEd,9c75c48,ama,,OUTBOUND
Approved,12_27_2019_10_27_45_PM,4533,2019-12-06,A5deac1dc0ae28,001,EPIB,energyplus,IB,ts_1,ComEd,41150 N Westlake Ave,Antioch,IL,60002,,ComEd,f788581,ama,,OUTBOUND
Approved,12_27_2019_10_27_48_PM,4865,2019-12-07,A5dec784aa1957,001,EPIB,energyplus,IB,ts_1,ComEd,41150 N Westlake Ave,Antioch,IL,60002,,ComEd,66c878f,ama,,OUTBOUND
FAILED,12_27_2019_10_27_51_PM,4875,2019-12-07,A5dec79d69ae5b,001,EPIB,energyplus,IB,ts_1,ComEd,41150 N Westlake Ave,Antioch,IL,60002,,ComEd,f146eee,ama,,OUTBOUND
Approved,12_27_2019_11_35_04_PM,375,2019-11-25,A5ddc1eb1a87e8,001,EPIB,nrg_residential,IB,Gurjeet,Kaur,1234 one st,secane,PA,19010,gurjeet.saini@nrg.com,PECO,640633d,gjt,gac94e5483669c56,OUTBOUND
Approved,12_27_2019_11_35_07_PM,377,2019-11-25,A5ddc410738a06,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,228c1d0,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_35_10_PM,379,2019-11-25,A5ddc4154464a6,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,6f80c0d,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_35_13_PM,381,2019-11-25,A5ddc41eb3bd62,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,066da42,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_35_16_PM,427,2019-11-26,A5ddd335c9f71a,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,77427bf,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_35_18_PM,437,2019-11-26,A5ddd35d63c2d4,001,EPIB,nrg_residential,IB,3,BGE,10335 Alice Pl,Waldorf,MD,20603,,BGE,f61e8a0,gjt,gc907718f5444468,OUTBOUND
Approved,12_27_2019_11_35_21_PM,449,2019-11-26,A5ddd3e5dd67a8,001,EPIB,nrg_residential,IB,3,BGE,10335 Alice Pl,Waldorf,MD,20603,,BGE,7d6ad1e,gjt,gc907718f5444468,OUTBOUND
Approved,12_27_2019_11_35_24_PM,451,2019-11-26,A5ddd3e98218ac,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,b851db2,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_35_27_PM,453,2019-11-26,A5ddd3f0bab2a8,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,295bd27,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_35_29_PM,455,2019-11-26,A5ddd3f3460fe4,001,EPIB,nrg_residential,IB,3,BGE,10335 Alice Pl,Waldorf,MD,20603,,BGE,542c921,gjt,gc907718f5444468,OUTBOUND
Approved,12_27_2019_11_35_32_PM,459,2019-11-26,A5ddd3fa42d31c,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,c522aba,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_35_35_PM,461,2019-11-26,A5ddd3fd192129,001,EPIB,nrg_residential,IB,3,BGE,10335 Alice Pl,Waldorf,MD,20603,,BGE,f308ccb,gjt,gc907718f5444468,OUTBOUND
Approved,12_27_2019_11_35_38_PM,463,2019-11-26,A5ddd3fffb72d8,001,EPIB,nrg_residential,IB,4,Delmarva Power,13101 Ridge Dr,Rockville,MD,20850,,delmarva,214e319,gjt,ge677cf5b94abeb9,OUTBOUND
Approved,12_27_2019_11_35_40_PM,465,2019-11-26,A5ddd402e4f5e5,001,EPIB,nrg_residential,IB,5,Pepco,4522 37th St,Brentwood,MD,20722,,PEPCO,4fb5919,gjt,g14ea6f90dabdfe1,OUTBOUND
Approved,12_27_2019_11_35_43_PM,467,2019-11-26,A5ddd405a85381,001,EPIB,nrg_residential,IB,6,National Grid - MASS ELECT,427 Old Dana Rd,Barre,MA,01005,,ISONE,7b6a18f,gjt,gd6988f7707f94f8,OUTBOUND
Approved,12_27_2019_11_35_46_PM,471,2019-11-26,A5ddd427d41d22,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,a06dd7d,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_35_49_PM,473,2019-11-26,A5ddd42ab99965,001,EPIB,nrg_residential,IB,3,BGE,10335 Alice Pl,Waldorf,MD,20603,,BGE,cee283e,gjt,gc907718f5444468,OUTBOUND
Approved,12_27_2019_11_35_51_PM,475,2019-11-26,A5ddd42db89f69,001,EPIB,nrg_residential,IB,4,Delmarva Power,13101 Ridge Dr,Rockville,MD,20850,,delmarva,ff0dafd,gjt,ge677cf5b94abeb9,OUTBOUND
Approved,12_27_2019_11_35_54_PM,477,2019-11-26,A5ddd430bd4773,001,EPIB,nrg_residential,IB,5,Pepco,4522 37th St,Brentwood,MD,20722,,PEPCO,2f66302,gjt,g14ea6f90dabdfe1,OUTBOUND
Approved,12_27_2019_11_35_57_PM,479,2019-11-26,A5ddd433cd586f,001,EPIB,nrg_residential,IB,6,National Grid - MASS ELECT,427 Old Dana Rd,Barre,MA,01005,,ISONE,607518c,gjt,gd6988f7707f94f8,OUTBOUND
Approved,12_27_2019_11_36_00_PM,569,2019-11-26,A5ddd8e1973529,001,EPIB,nrg_residential,IB,8,Eversource Energy (Wmeco),10 Abbey Ln,Agawam,MA,01001,,ISONE,3ff08a9,gjt,g7896d40eaba7530,OUTBOUND
Approved,12_27_2019_11_36_02_PM,573,2019-11-26,A5ddd8ed8ac7f6,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,fbed947,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_36_05_PM,577,2019-11-26,A5ddd8f4b34170,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,7171465,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_36_08_PM,579,2019-11-26,A5ddd8f7e7d238,001,EPIB,nrg_residential,IB,3,BGE,10335 Alice Pl,Waldorf,MD,20603,,BGE,a4e3d7f,gjt,gc907718f5444468,OUTBOUND
Approved,12_27_2019_11_36_11_PM,583,2019-11-26,A5ddd8ff69b689,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,1d91b44,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_36_13_PM,585,2019-11-26,A5ddd902957f8f,001,EPIB,nrg_residential,IB,3,BGE,10335 Alice Pl,Waldorf,MD,20603,,BGE,51a0bac,gjt,gc907718f5444468,OUTBOUND
Approved,12_27_2019_11_36_16_PM,587,2019-11-26,A5ddd905f3bc45,001,EPIB,nrg_residential,IB,4,Delmarva Power,13101 Ridge Dr,Rockville,MD,20850,,delmarva,8794e35,gjt,ge677cf5b94abeb9,OUTBOUND
Approved,12_27_2019_11_36_19_PM,589,2019-11-26,A5ddd909559bce,001,EPIB,nrg_residential,IB,5,Pepco,4522 37th St,Brentwood,MD,20722,,PEPCO,bdcb344,gjt,g14ea6f90dabdfe1,OUTBOUND
Approved,12_27_2019_11_36_21_PM,591,2019-11-26,A5ddd90cabca59,001,EPIB,nrg_residential,IB,6,National Grid - MASS ELECT,427 Old Dana Rd,Barre,MA,01005,,ISONE,f2c77c3,gjt,gd6988f7707f94f8,OUTBOUND
Approved,12_27_2019_11_36_24_PM,593,2019-11-26,A5ddd9101236ac,001,EPIB,nrg_residential,IB,7,Eversource Energy (NSTAR),270 Maple St,Springfield,MA,01105,,ISONE,2da4e07,gjt,g7896d40eaba7530,OUTBOUND
Approved,12_27_2019_11_36_27_PM,597,2019-11-26,A5ddd9312d59db,001,EPIB,nrg_residential,IB,2,ComEd,1571 Deep Lake Rd,Antioch,IL,60002,,ComEd,3d03145,gjt,ge13d81c2da810be,OUTBOUND
Approved,12_27_2019_11_36_30_PM,599,2019-11-26,A5ddd934ae4a75,001,EPIB,nrg_residential,IB,3,BGE,10335 Alice Pl,Waldorf,MD,20603,,BGE,75ed921,gjt,gc907718f5444468,OUTBOUND
Approved,12_27_2019_11_36_33_PM,601,2019-11-26,A5ddd93835cfac,001,EPIB,nrg_residential,IB,4,Delmarva Power,13101 Ridge Dr,Rockville,MD,20850,,delmarva,adcc76b,gjt,ge677cf5b94abeb9,OUTBOUND
Approved,12_27_2019_11_36_35_PM,603,2019-11-26,A5ddd93bae3bcc,001,EPIB,nrg_residential,IB,5,Pepco,4522 37th St,Brentwood,MD,20722,,PEPCO,e56be64,gjt,g14ea6f90dabdfe1,OUTBOUND
Approved,12_27_2019_11_36_38_PM,607,2019-11-26,A5ddd962b4e705,001,EPIB,nrg_residential,IB,8,Eversource Energy (Wmeco),10 Abbey Ln,Agawam,MA,01001,,ISONE,58d3067,gjt,g7896d40eaba7530,OUTBOUND
Approved,12_27_2019_11_36_41_PM,609,2019-11-26,A5ddd967e00a9b,001,EPIB,nrg_residential,IB,6,National Grid - MASS ELECT,427 Old Dana Rd,Barre,MA,01005,,ISONE,a8153b7,gjt,gd6988f7707f94f8,OUTBOUND
Approved,12_27_2019_11_36_44_PM,611,2019-11-26,A5ddd96b6222d7,001,EPIB,nrg_residential,IB,7,Eversource Energy (NSTAR),270 Maple St,Springfield,MA,01105,,ISONE,e4ec983,gjt,g7896d40eaba7530,OUTBOUND
Approved,12_27_2019_11_36_46_PM,615,2019-11-26,A5ddd9c217b613,001,EPIB,nrg_residential,IB,6,National Grid - MASS ELECT,427 Old Dana Rd,Barre,MA,01005,,ISONE,4873713,gjt,gd6988f7707f94f8,OUTBOUND
Approved,12_27_2019_11_36_49_PM,617,2019-11-26,A5ddd9c5799971,001,EPIB,nrg_residential,IB,7,Eversource Energy (NSTAR),270 Maple St,Springfield,MA,01105,,ISONE,840b700,gjt,g7896d40eaba7530,OUTBOUND
Approved,12_27_2019_11_36_52_PM,619,2019-11-26,A5ddd9c9787062,001,EPIB,nrg_residential,IB,8,Eversource Energy (Wmeco),10 Abbey Ln,Agawam,MA,01001,,ISONE,c192b60,gjt,g7896d40eaba7530,OUTBOUND
Approved,12_27_2019_11_36_55_PM,621,2019-11-26,A5ddd9cd06ab6c,001,EPIB,nrg_residential,IB,9,Atlantic City Electric,478 Rockaway Valley Rd,Boonton,NJ,07005,,ACE,fa47d46,gjt,gfea0a2f907c641a,OUTBOUND
Approved,12_27_2019_11_36_57_PM,643,2019-11-26,A5dddd7db66d04,001,EPIB,nrg_residential,IB,14,Duquesne Light Company,160 W Shaffer Rd,Aliquippa,PA,15001,,DUQ,036431c,gjt,gee4b49802d9cfc2,OUTBOUND
Approved,12_27_2019_11_37_00_PM,645,2019-11-26,A5dddd8124eb7d,001,EPIB,nrg_residential,IB,15,Met-Ed,140 English Rd,Wexford,PA,15090,,MetEd,39e6984,gjt,gf625caf324f6132,OUTBOUND
Approved,12_27_2019_11_37_03_PM,647,2019-11-26,A5dddd8482b3c8,001,EPIB,nrg_residential,IB,16,PECO,701 Hunt Ln,Flourtown,PA,19031,,PECO,6f5853b,gjt,gac94e5483669c56,OUTBOUND
Approved,12_27_2019_11_37_06_PM,649,2019-11-26,A5dddd87e5b9d9,001,EPIB,nrg_residential,IB,17,Penelec,498 Waterfall Dr,Johnsontown,PA,15906,,Penelec,a924a99,gjt,g11d117b6ec4eb86,OUTBOUND
Approved,12_27_2019_11_37_08_PM,651,2019-11-26,A5dddd8b5875b4,001,EPIB,nrg_residential,IB,18,PPL Electric Utilities,140-145 North Gill Street,State College,PA,16801,,PPL,dbb75dd,gjt,gc3b464336856c5a,OUTBOUND
Approved,12_27_2019_11_37_11_PM,653,2019-11-26,A5dddd8ea8b5af,001,EPIB,nrg_residential,IB,19,West Penn Power,160 Penn Dr,Blairsville,PA,15717,,WPP,126caa5,gjt,g1f2c87ecc5f0422,OUTBOUND
Approved,12_27_2019_11_37_14_PM,655,2019-11-26,A5dddd9207a8a6,001,EPIB,nrg_residential,IB,20,Po ED APMD,4538 Timbery Dr,Jefferson,MD,21755,,APMD,4808728,gjt,g0a012b46f613826,OUTBOUND
Approved,12_27_2019_11_37_17_PM,657,2019-11-26,A5dddd954a7adc,001,EPIB,nrg_residential,IB,21,National Grid - NANTUCKET,121 Eel Point Rd,Nantucket,MA,01005,,ISONE,7b7938e,gjt,gd6988f7707f94f8,OUTBOUND
Approved,12_27_2019_11_37_19_PM,659,2019-11-26,A5dddd989b99b3,001,EPIB,nrg_residential,IB,22,Eversource Energy (NSTAR) - CAMBridge,1 Longfellow Rd,Cambridge,MA,02138,,ISONE,b56605b,gjt,g7896d40eaba7530,OUTBOUND
Approved,12_27_2019_11_37_22_PM,661,2019-11-26,A5dddd9c43c9ab,001,EPIB,nrg_residential,IB,23,Eversource Energy (NSTAR) - COM WEALTH,6 Quail Ridge Rd LOT 3,Merrimac,MA,01860,,ISONE,ef11cbd,gjt,g7896d40eaba7530,OUTBOUND
Approved,12_27_2019_11_37_25_PM,663,2019-11-26,A5dddd9fc0af2a,001,EPIB,nrg_residential,IB,24,Penn Power,125 Connemara Ln,Butler,PA,16001,,Penn,2395ae1,gjt,g9dc12f830da88c1,OUTBOUND
Approved,12_27_2019_11_37_28_PM,693,2019-11-27,A5dde794dad881,001,EPIB,nrg_residential,IB,11,Jersey Central Power & Light (JCP&L),320 Belleville Ave,Bloomfield,NJ,07003,,JCPL,6ed56fa,gjt,g876027475ccd277,OUTBOUND
Approved,12_27_2019_11_37_31_PM,701,2019-11-27,A5dde7a5b69fe4,001,EPIB,nrg_residential,IB,14,Duquesne Light Company,160 W Shaffer Rd,Aliquippa,PA,15001,,DUQ,7a61589,gjt,gee4b49802d9cfc2,OUTBOUND
Approved,12_27_2019_11_37_33_PM,769,2019-11-27,A5dde8d07f275f,001,EPIB,energyplus,IB,1,ComEd,41150 N Westlake Ave,Antioch,IL,60002,,ComEd,2b95ae1,ama,,OUTBOUND
Approved,12_27_2019_11_37_36_PM,771,2019-11-27,A5dde8d65e3c38,001,EPIB,energyplus,IB,1,ComEd,41150 N Westlake Ave,Antioch,IL,60002,,ComEd,8bd528a,ama,,OUTBOUND
Approved,12_27_2019_11_37_39_PM,775,2019-11-27,A5dde8f9af1665,001,EPIB,energyplus,IB,1,ComEd,41150 N Westlake Ave,Antioch,IL,60002,,ComEd,c2053e1,ama,,OUTBOUND
Approved,12_27_2019_11_37_41_PM,779,2019-11-27,A5dde908dcc73c,001,EPIB,energyplus,IB,1,ComEd,41150 N Westlake Ave,Antioch,IL,60002,,ComEd,b19cd95,ama,,OUTBOUND
Approved,12_27_2019_11_37_44_PM,783,2019-11-27,A5dde91721fb27,001,EPIB,energyplus,IB,1,ComEd,41150 N Westlake Ave,Antioch,IL,60002,,ComEd,9891378,ama,,OUTBOUND
Approved,12_27_2019_11_37_47_PM,789,2019-11-27,A5dde9286cbf2e,001,EPIB,energyplus,IB,1,ComEd,41150 N Westlake Ave,Antioch,IL,60002,,ComEd,ad0df01,ama,,OUTBOUND
Approved,12_27_2019_11_37_50_PM,811,2019-11-27,A5dde98662a426,001,EPIB,energyplus,IB,2,BGE,8650 Courtney Dr,Waldorf,MD,20603,,BGE,ce2d2f0,ama,,OUTBOUND
Approved,12_27_2019_11_37_53_PM,813,2019-11-27,A5dde99209eb2d,001,EPIB,energyplus,IB,2,BGE,8650 Courtney Dr,Waldorf,MD,20603,,BGE,9095ae1,ama,,OUTBOUND
Approved,12_27_2019_11_37_55_PM,815,2019-11-27,A5dde99dc4dbe6,001,EPIB,energyplus,IB,2,BGE,8650 Courtney Dr,Waldorf,MD,20603,,BGE,0d78729,ama,,OUTBOUND
Approved,12_27_2019_11_37_58_PM,817,2019-11-27,A5dde9a6d5e04a,001,EPIB,energyplus,IB,2,BGE,8650 Courtney Dr,Waldorf,MD,20603,,BGE,a0d3c98,ama,,OUTBOUND
Approved,12_27_2019_11_38_01_PM,819,2019-11-27,A5dde9aae301ca,001,EPIB,energyplus,IB,3,Delmarva Power,106 N Adams St,Rockville,MD,20850,,delmarva,e22b070,ama,,OUTBOUND
Approved,12_27_2019_11_38_04_PM,821,2019-11-27,A5dde9aef1e1e3,001,EPIB,energyplus,IB,4,Pepco,3800 Newton St,Brentwood,MD,20722,,PEP,22f1882,ama,,OUTBOUND
Approved,12_27_2019_11_38_06_PM,825,2019-11-27,A5dde9ba249846,001,EPIB,energyplus,IB,2,BGE,8650 Courtney Dr,Waldorf,MD,20603,,BGE,d07d729,ama,,OUTBOUND
Approved,12_27_2019_11_38_09_PM,851,2019-11-27,A5ddea73f10de8,001,EPIB,energyplus,IB,4,Pepco,3800 Newton St,Brentwood,MD,20722,,PEP,6dbaca7,ama,,OUTBOUND
Approved,12_27_2019_11_38_12_PM,855,2019-11-27,A5ddea8663fe0b,001,EPIB,energyplus,IB,4,Pepco,3800 Newton St,Brentwood,MD,20722,,PEP,941f917,ama,,OUTBOUND
